,1,10,12,14,16,17,19,20,22,23,24,3,4,5,6,8,9
8.0,381,443,531,443,485,485,443,489,443,443,381,442,489,489,443,485,485
18.0,381,443,531,443,485,485,443,489,443,443,381,442,489,489,443,485,485
28.0,381,443,531,443,485,485,443,489,443,443,381,442,489,489,443,485,485
