,A,B,C,D,E,F,G,H,J,K
5.0,6500372,6467230,5940414,4881006,5995940,5900643,5933772,5531725,5900643,5807683
13.0,6724194,6684242,6154147,5081825,6213119,6103098,6145634,6206575,6103098,6008985
21.0,6946200,6898984,6367479,6304735,6418846,6304735,6373447,6429480,6304735,6209084
