,1,10,11,12,13,14,15,16,2,3,4,5,6,7,8,9
4.0,9976,10033,10215,10491,9775,9879,10215,10215,9982,10516,10535,9775,9982,10536,10242,9982
8.0,10487,10238,10737,10693,10222,10084,10737,10737,10182,10738,10756,10222,10182,10760,10869,10182
13.0,10761,10513,10869,10942,10380,10355,10759,10869,10456,11252,11034,10380,10456,11040,10879,10456
