,1,10,11,110,12,13,14,15,16,2,3,4,5,6,7,8,9
6.0,15296,16241,14865,15707,14698,15380,15977,16182,15425,15694,15707,15788,15411,15717,15707,15425,15821
16.0,15942,14426,15662,16320,15530,16543,16128,16759,16380,16538,16459,16510,16556,16220,16639,16044,16897
26.0,16289,17590,16688,16930,16485,16843,17054,17489,16334,15184,16930,17153,17243,16940,17098,16334,17144
