,10,13,20,21,23,4,5,6,9
9.0,5914,5578,5590,5578,5990,5598,5611,5990,5206
18.0,6096,5743,5755,5743,6172,5760,5777,6172,5328
29.0,5574,5941,5956,5941,5519,5956,5972,5519,5464
