,A,B,C,D,E,F,G,H,J,K
4.0,15209,15840,16006,15259,18265,15871,15189,15151,15807,15184
10.0,15335,15898,16114,15664,18423,15641,16097,16444,16118,15997
17.0,15540,16323,16248,16082,19572,16015,15878,16278,17229,15889
