,1,10,11,110,12,13,14,15,16,2,3,4,5,6,7,8,9
6.0,10630720,8623971,7804125,8340417,8892290,9304900,8483787,8673552,10720375,8411984,8340417,9551740,9323655,8251425,8340417,10720375,10995595
16.0,11079690,7660206,8222550,8665920,9395650,10008515,8563968,8982824,11384100,8864368,8739729,9988550,10016380,8515500,8835309,11150580,11743415
26.0,11320855,9340290,8761200,8989830,9973425,10190015,9055674,9374104,11352130,8138624,8989830,10377565,10432015,8893500,9079038,11352130,11915080
