,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
12.0/F低層A,12.0,低層,A,6973883,12611,553,327,3,ISL
22.0/F中層A,22.0,中層,A,7143654,12918,553,386,3,ISL
33.0/F高層A,33.0,高層,A,7467159,13503,553,393,4,ISL
12.0/F低層B,12.0,低層,B,6353866,11723,542,379,3,ISL
22.0/F中層B,22.0,中層,B,6330018,11679,542,340,3,ISL
33.0/F高層B,33.0,高層,B,6693700,12350,542,376,4,ISL
12.0/F低層C,12.0,低層,C,8771490,10829,810,180,2,ISL
22.0/F中層C,22.0,中層,C,9742680,12028,810,284,3,ISL
33.0/F高層C,33.0,高層,C,10246500,12650,810,283,3,ISL
12.0/F低層D,12.0,低層,D,5743610,10837,530,300,3,ISL
22.0/F中層D,22.0,中層,D,6062140,11438,530,335,3,ISL
33.0/F高層D,33.0,高層,D,6386500,12050,530,312,3,ISL
12.0/F低層E,12.0,低層,E,6629770,12509,530,386,3,ISL
22.0/F中層E,22.0,中層,E,6709800,12660,530,323,3,ISL
33.0/F高層E,33.0,高層,E,7101470,13399,530,363,4,ISL
12.0/F低層F,12.0,低層,F,8641890,10669,810,232,3,ISL
22.0/F中層F,22.0,中層,F,9140040,11284,810,252,3,ISL
33.0/F高層F,33.0,高層,F,9696510,11971,810,241,3,ISL
12.0/F低層G,12.0,低層,G,6839832,12391,552,410,4,ISL
22.0/F中層G,22.0,中層,G,6644976,12038,552,341,3,ISL
33.0/F高層G,33.0,高層,G,6793464,12307,552,389,4,ISL
12.0/F低層H,12.0,低層,H,6752130,12210,553,343,3,ISL
22.0/F中層H,22.0,中層,H,6994344,12648,553,331,3,ISL
33.0/F高層H,33.0,高層,H,7536837,13629,553,373,4,ISL
