,1,2,3,4,5,6,7,8
5.0,13291,14031,13928,16001,16578,14855,14527,14849
13.0,13955,14438,14424,16055,17132,15365,14535,15382
21.0,14410,14941,14882,16697,17394,15024,14955,15598
