,1,2,3,4,5,6,7,8
5.0,5239980,5526360,5024400,5062800,5193600,5102400,5543560,5545710
14.0,5499700,5715130,5214800,5256000,5108800,5325600,5539260,5729320
22.0,5679870,5898740,5400400,5408000,5210400,5368400,5721150,5912070
