,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
3.0/F低層A,3.0,低層,A,3137064,5964,526,156,2,KMK
6.0/F中層A,6.0,中層,A,3195976,6076,526,160,2,KMK
8.0/F高層A,8.0,高層,A,3231218,6143,526,160,2,KMK
3.0/F低層B,3.0,低層,B,3037470,5898,515,200,2,KMK
6.0/F中層B,6.0,中層,B,3094635,6009,515,205,2,KMK
8.0/F高層B,8.0,高層,B,3129655,6077,515,206,2,KMK
3.0/F低層C,3.0,低層,C,3278816,5188,632,250,3,KMK
6.0/F中層C,6.0,中層,C,3343912,5291,632,296,3,KMK
8.0/F高層C,8.0,高層,C,3386888,5359,632,259,3,KMK
3.0/F低層D,3.0,低層,D,3350442,5123,654,248,3,KMK
6.0/F中層D,6.0,中層,D,3415842,5223,654,258,3,KMK
8.0/F高層D,8.0,高層,D,3460314,5291,654,258,3,KMK
3.0/F低層E,3.0,低層,E,3094170,6067,510,198,2,KMK
6.0/F中層E,6.0,中層,E,3152310,6181,510,202,2,KMK
8.0/F高層E,8.0,高層,E,3187500,6250,510,201,2,KMK
