,subjFloor,floorLv,unitNo,price,npsf,nfa
12.0/F低層A,12.0,低層,A,10006115,16817,595
26.0/F中層A,26.0,中層,A,11223485,18863,595
37.0/F高層A,37.0,高層,A,14803600,24880,595
12.0/F低層B,12.0,低層,B,6553575,17955,365
26.0/F中層B,26.0,中層,B,7497100,20540,365
37.0/F高層B,37.0,高層,B,7249728,19808,366
12.0/F低層C,12.0,低層,C,7012636,19108,367
26.0/F中層C,26.0,中層,C,7040010,19235,366
37.0/F高層C,37.0,高層,C,7600320,20880,364
12.0/F低層D,12.0,低層,D,7823337,18761,417
26.0/F中層D,26.0,中層,D,8181932,19574,418
37.0/F高層D,37.0,高層,D,8337846,19947,418
