,subjFloor,floorLv,unitNo,price,npsf,nfa
18.0/F低層A,18.0,低層,A,12967746,19326,671
28.0/F中層A,28.0,中層,A,13655521,20351,671
38.0/F高層A,38.0,高層,A,13725305,20455,671
18.0/F低層B,18.0,低層,B,9295554,18554,501
28.0/F中層B,28.0,中層,B,9461886,18886,501
38.0/F高層B,38.0,高層,B,9773007,19507,501
18.0/F低層C,18.0,低層,C,9579120,19120,501
28.0/F中層C,28.0,中層,C,9478920,18920,501
38.0/F高層C,38.0,高層,C,9953367,19867,501
18.0/F低層D,18.0,低層,D,12897962,19222,671
28.0/F中層D,28.0,中層,D,13728660,20460,671
38.0/F高層D,38.0,高層,D,14381543,21433,671
18.0/F低層E,18.0,低層,E,12382500,19500,635
28.0/F中層E,28.0,中層,E,13216255,20813,635
38.0/F高層E,38.0,高層,E,13822045,21767,635
18.0/F低層F,18.0,低層,F,9385300,18475,508
28.0/F中層F,28.0,中層,F,9696196,19087,508
38.0/F高層F,38.0,高層,F,10148316,19977,508
18.0/F低層G,18.0,低層,G,9583928,18866,508
28.0/F中層G,28.0,中層,G,9623044,18943,508
38.0/F高層G,38.0,高層,G,10146284,19973,508
18.0/F低層H,18.0,低層,H,12457430,19618,635
28.0/F中層H,28.0,中層,H,12993370,20462,635
38.0/F高層H,38.0,高層,H,13641705,21483,635
