,subjFloor,floorLv,unitNo,price,npsf,nfa
5.0/F低層1,5.0,低層,1,5194150,7930,655
10.0/F中層1,10.0,中層,1,5334975,8145,655
14.0/F高層1,14.0,高層,1,5665095,8649,655
5.0/F低層10,5.0,低層,10,5263920,7311,720
10.0/F中層10,10.0,中層,10,5410800,7515,720
14.0/F高層10,14.0,高層,10,5427540,7935,684
5.0/F低層11,5.0,低層,11,5464080,7589,720
10.0/F中層11,10.0,中層,11,5685840,7897,720
14.0/F高層11,14.0,高層,11,5994530,8443,710
5.0/F低層12,5.0,低層,12,5428800,7540,720
10.0/F中層12,10.0,中層,12,5551920,7711,720
14.0/F高層12,14.0,高層,12,5879520,8166,720
5.0/F低層13,5.0,低層,13,6275555,8515,737
10.0/F中層13,10.0,中層,13,5662371,7683,737
14.0/F高層13,14.0,高層,13,5076420,8322,610
5.0/F低層14,5.0,低層,14,6455170,7253,890
10.0/F中層14,10.0,中層,14,6867998,8014,857
14.0/F高層14,14.0,高層,14,6820006,7958,857
5.0/F低層15,5.0,低層,15,6707930,7537,890
10.0/F中層15,10.0,中層,15,7029220,7898,890
14.0/F高層15,14.0,高層,15,6794700,8236,825
5.0/F低層16,5.0,低層,16,6455170,7253,890
10.0/F中層16,10.0,中層,16,6843210,7689,890
14.0/F高層16,14.0,高層,16,7027440,7896,890
5.0/F低層17,5.0,低層,17,6510600,7234,900
10.0/F中層17,10.0,中層,17,6903900,7671,900
14.0/F高層17,14.0,高層,17,6562144,8032,817
5.0/F低層2,5.0,低層,2,5398250,7550,715
10.0/F中層2,10.0,中層,2,5520515,7721,715
14.0/F高層2,14.0,高層,2,5845840,8176,715
5.0/F低層3,5.0,低層,3,5757475,7429,775
10.0/F中層3,10.0,中層,3,5924875,7645,775
14.0/F高層3,14.0,高層,3,6235018,8066,773
5.0/F低層4,5.0,低層,4,5971425,7725,773
10.0/F中層4,10.0,中層,4,6152307,7959,773
14.0/F高層4,14.0,高層,4,6532475,8429,775
5.0/F低層45,5.0,低層,45,10283520,6592,1560
10.0/F中層45,10.0,中層,45,10629840,6814,1560
14.0/F高層45,14.0,高層,45,10913760,6996,1560
5.0/F低層5,5.0,低層,5,5808322,7514,773
10.0/F中層5,10.0,中層,5,5795954,7498,773
14.0/F高層5,14.0,高層,5,6017025,7665,785
5.0/F低層6,5.0,低層,6,5502850,7010,785
10.0/F中層6,10.0,中層,6,5653570,7202,785
14.0/F高層6,14.0,高層,6,5731022,7414,773
5.0/F低層7,5.0,低層,7,5398250,7550,715
10.0/F中層7,10.0,中層,7,5520515,7721,715
14.0/F高層7,14.0,高層,7,5845840,8176,715
5.0/F低層78,5.0,低層,78,8891300,6490,1370
10.0/F中層78,10.0,中層,78,9200920,6716,1370
14.0/F高層78,14.0,高層,78,9453000,6900,1370
5.0/F低層8,5.0,低層,8,5099830,7786,655
10.0/F中層8,10.0,中層,8,5131270,7834,655
14.0/F高層8,14.0,高層,8,5393270,8234,655
5.0/F低層9,5.0,低層,9,5208740,7604,685
10.0/F中層9,10.0,中層,9,5327245,7777,685
14.0/F高層9,14.0,高層,9,5640290,8234,685
