,subjFloor,floorLv,unitNo,price,npsf,nfa
4.0/F低層A,4.0,低層,A,,,
6.0/F中層A,6.0,中層,A,,,
7.0/F高層A,7.0,高層,A,,,
4.0/F低層B,4.0,低層,B,2864968,6757,424
6.0/F中層B,6.0,中層,B,2901856,6844,424
7.0/F高層B,7.0,高層,B,2920512,6888,424
4.0/F低層C,4.0,低層,C,2120742,6669,318
6.0/F中層C,6.0,中層,C,2270283,6697,339
7.0/F高層C,7.0,高層,C,2303844,6796,339
