,10,15,16,18,3,4,5,6,7,8,9
11.0,3045080,3042250,2178000,2480800,3045080,1984125,2196810,2861984,2913664,2202200,2191500
22.0,3120924,3158280,2259750,2573830,3120924,2059125,2276505,2967520,3019744,2314235,2274375
30.0,3207522,3312798,2329500,2648254,3008856,2117250,2346190,3046944,3097536,2384690,2345250
