,A,B,C,D,E,F,G,H
8.0,8252656,6337032,7084948,8428388,6804808,7035548,7101250,7067708
16.0,8617952,6466954,7246980,8672052,7104992,7322562,7389252,7340168
25.0,8657136,6779162,7198568,8660748,7458712,7715786,7275138,7461580
