,1,11,12,13,17,21,22,24,6
9.0,7662,7610,7371,7386,7662,7344,7646,7662,7662
19.0,8084,8018,7814,7833,8084,7777,8066,8084,8084
29.0,8518,8460,8283,8305,8518,8242,8496,8518,8518
