,1,10,11,12,13,14,15,16,2,3,4,5,6,7,8,9
7.0,5538,5488,5185,5359,5590,5438,5429,5621,5397,5363,5363,5458,5776,5581,5555,5363
20.0,5756,5759,5500,5742,5941,5797,5774,5791,5610,5726,5750,5644,6159,6013,5798,5731
33.0,5939,6034,5655,5886,6096,6188,6201,5846,5840,6070,6114,5745,6609,6003,5965,5717
