,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
7.0/F低層A,7.0,低層,A,7547111,12727,593,311,3,KKC
12.0/F中層A,12.0,中層,A,7847169,13233,593,308,3,KKC
17.0/F高層A,17.0,高層,A,8151378,13746,593,297,3,KKC
7.0/F低層B,7.0,低層,B,7530138,12677,594,234,3,KKC
12.0/F中層B,12.0,中層,B,7830702,13183,594,231,3,KKC
17.0/F高層B,17.0,高層,B,8135424,13696,594,222,3,KKC
7.0/F低層C,7.0,低層,C,5966149,12721,469,262,3,KKC
12.0/F中層C,12.0,中層,C,6203932,13228,469,257,3,KKC
17.0/F高層C,17.0,高層,C,6443591,13739,469,246,3,KKC
7.0/F低層D,7.0,低層,D,6041658,12882,469,365,4,KKC
12.0/F中層D,12.0,中層,D,6228789,13281,469,212,3,KKC
17.0/F高層D,17.0,高層,D,6468917,13793,469,203,3,KKC
