,A,B,C,D,E,F,G,H
10.0,5531090,3732316,3932236,5595405,3890211,3897652,4073344,4098081
22.0,5870944,3808000,4133108,5947445,4010877,4082056,4356484,4305444
33.0,6327348,3969488,4175328,6414723,4300320,4148528,4682154,4400977
