,11,13,14,16,17,2,3,4,5,6
9.0,7091,6897,7072,6791,7368,7072,7530,7009,7090,6255
18.0,7421,7223,7405,7095,7665,7405,7902,7345,7444,6445
28.0,7805,7604,7793,7461,8023,7793,8349,7736,7808,6751
