,1,10,11,12,13,14,15,16,2,3,4,5,6,7,8,9
4.0,4140990,3656610,4089210,3656610,3670380,4105395,4306000,4952000,3642300,3556980,4089210,3656610,3650940,3491715,3464175,3698730
8.0,4256910,3758130,4203600,3758130,3766230,4259745,4495600,4595200,3742200,3742740,4203600,3758130,3747060,3588870,3560820,3802680
11.0,4339125,3830490,4284510,3830490,3835890,4339125,5368800,5191600,3813750,3815100,4284510,3830490,3818610,3657720,3629415,3876120
