,A,B,C,D,E,F,G,H,J,K
7.0,10151,11634,11623,12035,12251,12146,12019,10121,11364,10224
20.0,10757,12287,11172,11825,10759,12455,11684,10977,12208,10776
33.0,11556,12445,11591,12502,11391,12524,11417,10922,12213,11357
