,1,11,14,16,17,2,26,28,3,4,6,7,8,9
7.0,2106549,2449790,2519370,2449790,2667985,2449790,2437829,2424303,2449790,2657448,2414350,2609270,2652465,2635005
19.0,2234946,2580918,2667798,2580918,2815425,2580918,2573830,2548890,2580918,2799846,2519784,2644710,2795055,2780990
29.0,2409444,2705401,2791488,2705401,2953650,2705401,2696984,2654046,2705401,2935926,2665974,2764763,2930855,2914365
