,1,10,12,13,14,15,16,2,3,4,5,6,7,8,9
5.0,639,594,527,527,429,426,634,594,598,527,527,426,426,634,634
12.0,634,594,527,527,426,426,634,594,598,527,527,426,426,634,634
18.0,634,594,527,527,426,426,634,594,598,527,527,426,426,634,634
