,A,B,C,D,E,F,G,H,J,K
5.0,8625440,7179776,8625440,8625440,4891850,6789552,8625440,8625440,6789552,5930991
12.0,8108624,7960624,8254848,8108624,5012961,6384444,8108624,8108624,6384444,5578864
18.0,8237088,8089088,8386864,8237088,5118556,6480276,8237088,8237088,6480276,5658599
