,1,10,2,3,4,5,6,7,8,9
7.0,12702,12100,12867,12168,13207,11977,11092,12867,11574,13207
20.0,12119,12830,12084,12328,12584,12246,11673,10885,12465,12584
31.0,12667,13689,11725,13066,13371,12972,11840,11594,13022,13371
