,subjFloor,floorLv,unitNo,price,npsf,nfa
6.0/F低層6B,6.0,低層,6B,6511872,13344,488
13.0/F中層6B,13.0,中層,6B,6527488,13376,488
20.0/F高層6B,20.0,高層,6B,6687552,13704,488
6.0/F低層6D,6.0,低層,6D,8168104,13132,622
13.0/F中層6D,13.0,中層,6D,8384560,13480,622
20.0/F高層6D,20.0,高層,6D,8510826,13683,622
6.0/F低層6E,6.0,低層,6E,7928634,12747,622
13.0/F中層6E,13.0,中層,6E,8012604,12882,622
20.0/F高層6E,20.0,高層,6E,8237768,13244,622
6.0/F低層6G,6.0,低層,6G,6694170,13335,502
13.0/F中層6G,13.0,中層,6G,6715254,13377,502
20.0/F高層6G,20.0,高層,6G,6877902,13701,502
6.0/F低層6H,6.0,低層,6H,7974662,12821,622
13.0/F中層6H,13.0,中層,6H,8050546,12943,622
20.0/F高層6H,20.0,高層,6H,8252074,13267,622
6.0/F低層A,6.0,低層,A,7962844,12802,622
13.0/F中層A,13.0,中層,A,8346618,13419,622
20.0/F高層A,20.0,高層,A,8260782,13281,622
6.0/F低層B,6.0,低層,B,6462584,13243,488
13.0/F中層B,13.0,中層,B,6516960,13577,480
20.0/F高層B,20.0,高層,B,6767096,13867,488
6.0/F低層C,6.0,低層,C,6558720,13440,488
13.0/F中層C,13.0,中層,C,6577264,13478,488
20.0/F高層C,20.0,高層,C,6784176,13902,488
6.0/F低層D,6.0,低層,D,8540682,13731,622
13.0/F中層D,13.0,中層,D,8785128,14124,622
20.0/F高層D,20.0,高層,D,8811874,14167,622
6.0/F低層E,6.0,低層,E,7962844,12802,622
13.0/F中層E,13.0,中層,E,8031886,12913,622
20.0/F高層E,20.0,高層,E,8260782,13281,622
6.0/F低層F,6.0,低層,F,6611340,13170,502
13.0/F中層F,13.0,中層,F,6760434,13467,502
20.0/F高層F,20.0,高層,F,6925592,13796,502
6.0/F低層G,6.0,低層,G,6611340,13170,502
13.0/F中層G,13.0,中層,G,6760434,13467,502
20.0/F高層G,20.0,高層,G,6925592,13796,502
6.0/F低層H,6.0,低層,H,7962844,12802,622
13.0/F中層H,13.0,中層,H,8345996,13418,622
20.0/F高層H,20.0,高層,H,8601638,13829,622
