,subjFloor,floorLv,unitNo,price,npsf,nfa
8.0/F低層A,8.0,低層,A,5062600,14890,340
17.0/F中層A,17.0,中層,A,5004460,14719,340
26.0/F高層A,26.0,高層,A,5231920,15388,340
8.0/F低層B,8.0,低層,B,4903480,14422,340
17.0/F中層B,17.0,中層,B,5058180,14877,340
26.0/F高層B,26.0,高層,B,5118020,15053,340
8.0/F低層C,8.0,低層,C,5572800,13932,400
17.0/F中層C,17.0,中層,C,5647200,14118,400
26.0/F高層C,26.0,高層,C,5643600,14109,400
8.0/F低層D,8.0,低層,D,5329200,13323,400
17.0/F中層D,17.0,中層,D,5346400,13366,400
26.0/F高層D,26.0,高層,D,3788000,15152,250
8.0/F低層E,8.0,低層,E,5618400,14046,400
17.0/F中層E,17.0,中層,E,5616000,14040,400
26.0/F高層E,26.0,高層,E,5706800,14267,400
8.0/F低層F,8.0,低層,F,5677600,14194,400
17.0/F中層F,17.0,中層,F,5763200,14408,400
26.0/F高層F,26.0,高層,F,6605720,15013,440
8.0/F低層G,8.0,低層,G,4951420,14563,340
17.0/F中層G,17.0,中層,G,5024860,14779,340
26.0/F高層G,26.0,高層,G,5105440,15016,340
8.0/F低層H,8.0,低層,H,5005480,14722,340
17.0/F中層H,17.0,中層,H,5139100,15115,340
26.0/F高層H,26.0,高層,H,5234980,15397,340
