,subjFloor,floorLv,unitNo,price,npsf,nfa
7.0/F低層A,7.0,低層,A,6944752,11731,592
16.0/F中層A,16.0,中層,A,7258512,12261,592
25.0/F高層A,25.0,高層,A,7556880,12765,592
7.0/F低層B,7.0,低層,B,6697856,11792,568
16.0/F中層B,16.0,中層,B,7001168,12326,568
25.0/F高層B,25.0,高層,B,7597568,13376,568
7.0/F低層C,7.0,低層,C,5364657,12447,431
16.0/F中層C,16.0,中層,C,5681873,13183,431
25.0/F高層C,25.0,高層,C,5921940,13740,431
7.0/F低層D,7.0,低層,D,6672296,11747,568
16.0/F中層D,16.0,中層,D,6971632,12274,568
25.0/F高層D,25.0,高層,D,6510984,11463,568
7.0/F低層E,7.0,低層,E,6987968,11804,592
16.0/F中層E,16.0,中層,E,6229616,10523,592
25.0/F高層E,25.0,高層,E,6443328,10884,592
7.0/F低層F,7.0,低層,F,6987968,11804,592
16.0/F中層F,16.0,中層,F,7304688,12339,592
25.0/F高層F,25.0,高層,F,7818544,13207,592
7.0/F低層G,7.0,低層,G,5708577,11819,483
16.0/F中層G,16.0,中層,G,5978574,12378,483
25.0/F高層G,25.0,高層,G,6203652,12844,483
7.0/F低層H,7.0,低層,H,5256045,12195,431
16.0/F中層H,16.0,中層,H,5559469,12899,431
25.0/F高層H,25.0,高層,H,5767211,13381,431
7.0/F低層J,7.0,低層,J,5723067,11849,483
16.0/F中層J,16.0,中層,J,5931240,12280,483
25.0/F高層J,25.0,高層,J,6332613,13111,483
7.0/F低層K,7.0,低層,K,6513162,11191,582
16.0/F中層K,16.0,中層,K,6875748,11814,582
25.0/F高層K,25.0,高層,K,7128336,12248,582
