,A,B,C,D,E,F,G,H,J,K
7.0,8545,8297,8417,8297,8856,8504,8297,8265,8466,7972
20.0,8955,8701,8746,8701,9213,8832,8701,8479,8946,8277
32.0,9033,8844,8905,8844,9347,9103,8844,8764,9026,8568
