,A,B,C,D,E,F,G,H
9.0,9813,10191,10657,9745,9675,10354,10272,9813
23.0,10241,10798,10303,10344,10191,10384,11008,10241
37.0,9914,10575,10734,10227,10033,10523,11572,9914
