,A,B,C,D,E,F,G
8.0,14399370,12824176,13450190,16929024,8844374,7977744,14594360
15.0,13295340,13487656,14187305,17845450,9328110,8418592,15385660
20.0,15735870,13819008,14714040,18497360,9673708,8737192,15949000
