,A,B,C,D,E,F,G,H,J,K
6.0,7196,9120,9141,9152,9712,9453,9141,9141,9462,9709
15.0,7472,9445,7465,7472,10061,9790,7465,7465,9798,10057
24.0,7749,9768,7741,7749,10373,8084,7741,7741,10135,10405
