,A,B,C,D,E,F,G,H
12.0,9479736,8377842,8360866,8250095,8708462,8522832,7769630,9422112
28.0,10100076,8689538,8803003,8640499,8966006,8643552,8819580,9765504
42.0,10543890,8905680,9194632,9165312,9352192,8978772,9070992,11022546
