,A,B,C,D,E,F,G,H,J,K
6.0,3571266,3764552,4559584,4566688,3772780,3563508,4577936,4566688,4566688,4566688
16.0,3716513,3956700,4751984,4759680,3868612,3710048,4771520,4759680,4759680,4759680
25.0,3750562,4038012,4806448,4799936,3994936,3766509,4827760,4799936,4799936,4799936
