,A,B,C,D,E,F,G,H
6.0,11411,12027,11721,11647,11265,12357,12151,11333
16.0,11777,12335,12187,12130,11698,12263,12861,11927
27.0,12432,12809,12682,12683,12683,13058,12797,12611
