,A,B,C,D,E,F,G,H,J,K
6.0,9021,9010,9010,9021,9512,9267,9010,9100,9312,9587
15.0,9337,9326,9326,9337,9878,9618,9326,9420,9544,9955
24.0,9579,9567,9567,9579,10092,10188,9567,9729,9891,10321
