,1,10,11,12,13,14,2,3,4,5,6,7,8,9
4.0,9720,10342,12134,9229,10504,10192,11244,10647,11086,10057,10455,10007,10466,10007
9.0,10255,10922,12679,9822,11572,11698,11893,11261,12586,10615,11034,10561,11049,10561
14.0,13503,11507,13342,12102,12196,14431,12558,11881,11038,11176,11252,11405,11613,11118
