,A,B,C,D,E,F,G,H
6.0,9200332,6280942,7287358,8676411,9616078,7051178,6662686,7643472
16.0,9485864,6448678,7150952,9042091,9785205,6926340,6913808,8085982
27.0,10082540,7421520,8016180,9950148,9906663,7205900,7515826,8589216
