,1,2,3,4,5,6,7,8
3.0,16008,15743,15842,15925,16170,15946,15946,16024
8.0,16553,16274,16434,16466,16931,16489,16489,16570
13.0,17090,16803,16557,17205,17267,17023,17023,17108
