,1,2,3,4,5,6,7,8
7.0,6284,6340,7144,7095,6321,6321,7284,7144
20.0,6631,6550,7467,7414,6611,6611,7678,7467
34.0,6993,6976,7912,7850,7011,7011,7932,7912
