,1,10,2,3,4,5,6,7,8,9
7.0,4061928,2909255,4159432,2857927,4704630,2836674,4061928,4092398,2875972,4726560
18.0,4237546,2997475,4300148,2986648,4994880,2910458,4237546,4268016,2999079,5018745
29.0,4233114,3096121,4233114,3069254,5193540,3009104,4233114,4259706,3097324,5132910
