,1,10,11,13,14,15,16,2,3,4,6,7,8
3.0,637,597,601,531,427,427,637,601,597,531,429,429,637
8.0,637,597,597,531,427,427,637,597,597,531,429,429,637
12.0,637,597,597,531,427,427,637,597,597,531,429,429,637
