,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
2.0/F低層A,2.0,低層,A,2488648,9286,268,211,2,KKT
3.0/F中層A,3.0,中層,A,2602600,9100,286,206,2,KKT
4.0/F高層A,4.0,高層,A,2556146,9329,274,220,2,KKT
2.0/F低層B,2.0,低層,B,2260080,9417,240,205,2,KKT
3.0/F中層B,3.0,中層,B,2272800,9470,240,204,2,KKT
4.0/F高層B,4.0,高層,B,2285760,9524,240,204,2,KKT
2.0/F低層C,2.0,低層,C,2285520,9523,240,164,2,KKT
3.0/F中層C,3.0,中層,C,2298720,9578,240,164,2,KKT
4.0/F高層C,4.0,高層,C,2311680,9632,240,164,2,KKT
2.0/F低層E,2.0,低層,E,2202354,9702,227,157,2,KKT
3.0/F中層E,3.0,中層,E,2214839,9757,227,157,2,KKT
4.0/F高層E,4.0,高層,E,2227551,9813,227,157,2,KKT
2.0/F低層F,2.0,低層,F,2350500,9402,250,165,2,KKT
3.0/F中層F,3.0,中層,F,2364000,9456,250,165,2,KKT
4.0/F高層F,4.0,高層,F,2377250,9509,250,165,2,KKT
