,1,10,2,3,4,5,6,7,8,9
7.0,5008160,3815114,4913980,3815114,5799840,3815114,5008160,5008160,3815114,5858535
18.0,5307320,4043283,5208708,4043283,6146850,4043283,5307320,5307320,4043283,6197160
29.0,5607034,4271452,5496234,4271452,6493860,4271452,5607034,5607034,4271452,6534495
