,subjFloor,floorLv,unitNo,price,npsf,nfa
7.0/F低層A,7.0,低層,A,10051282,13999,718
18.0/F中層A,18.0,中層,A,10839646,15097,718
29.0/F高層A,29.0,高層,A,11886490,16555,718
7.0/F低層B,7.0,低層,B,11110708,14974,742
18.0/F中層B,18.0,中層,B,11711728,15784,742
29.0/F高層B,29.0,高層,B,12277874,16547,742
7.0/F低層C,7.0,低層,C,10991147,14873,739
18.0/F中層C,18.0,中層,C,11338477,15343,739
29.0/F高層C,29.0,高層,C,11565350,15650,739
7.0/F低層D,7.0,低層,D,11418295,14965,763
18.0/F中層D,18.0,中層,D,12000464,15728,763
29.0/F高層D,29.0,高層,D,12546009,16443,763
7.0/F低層E,7.0,低層,E,8908272,14556,612
18.0/F中層E,18.0,中層,E,9469476,15473,612
29.0/F高層E,29.0,高層,E,10543536,17228,612
7.0/F低層EF,7.0,低層,EF,23990368,19616,1223
18.0/F中層EF,18.0,中層,EF,25401710,20770,1223
29.0/F高層EF,29.0,高層,EF,27473472,22464,1223
7.0/F低層F,7.0,低層,F,8685365,14215,611
18.0/F中層F,18.0,中層,F,8960315,14665,611
29.0/F高層F,29.0,高層,F,9378850,15350,611
7.0/F低層G,7.0,低層,G,8751119,14417,607
18.0/F中層G,18.0,中層,G,9114712,15016,607
29.0/F高層G,29.0,高層,G,9688934,15962,607
7.0/F低層H,7.0,低層,H,8907600,14846,600
18.0/F中層H,18.0,中層,H,9562200,15937,600
29.0/F高層H,29.0,高層,H,10719600,17866,600
