,1,2,3,4,5,6,7,8
6.0,5705895,5524683,5541294,5736705,5750210,5046693,5286027,5844254
15.0,5893641,5918262,6019284,5935630,6096595,5879955,6116577,6047457
24.0,6161688,5978604,6073863,6061190,6245150,6093864,6340995,6192979
