,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
5.0/F低層A,5.0,低層,A,5945704,10181,584,359,4,KSPK
12.0/F中層A,12.0,中層,A,6168792,10563,584,369,4,KSPK
18.0/F高層A,18.0,高層,A,6572920,11255,584,362,4,KSPK
5.0/F低層B,5.0,低層,B,6603243,11173,591,332,5,KSPK
12.0/F中層B,12.0,中層,B,6843780,11580,591,351,5,KSPK
18.0/F高層B,18.0,高層,B,7050630,11930,591,357,5,KSPK
5.0/F低層C,5.0,低層,C,6603243,11173,591,332,5,KSPK
12.0/F中層C,12.0,中層,C,6291195,10645,591,321,4,KSPK
18.0/F高層C,18.0,高層,C,6460812,10932,591,372,4,KSPK
5.0/F低層D,5.0,低層,D,6550144,11216,584,321,4,KSPK
12.0/F中層D,12.0,中層,D,6791920,11630,584,336,4,KSPK
18.0/F高層D,18.0,高層,D,7000408,11987,584,373,4,KSPK
5.0/F低層E,5.0,低層,E,4442317,10307,431,373,4,KSPK
12.0/F中層E,12.0,中層,E,4587995,10645,431,325,3,KSPK
18.0/F高層E,18.0,高層,E,5090541,11811,431,328,3,KSPK
5.0/F低層F,5.0,低層,F,6566196,11167,588,333,5,KSPK
12.0/F中層F,12.0,中層,F,6843732,11639,588,300,4,KSPK
18.0/F高層F,18.0,高層,F,7054824,11998,588,300,4,KSPK
5.0/F低層G,5.0,低層,G,6672781,11329,589,331,4,KSPK
12.0/F中層G,12.0,中層,G,6914271,11739,589,343,4,KSPK
18.0/F高層G,18.0,高層,G,7122777,12093,589,340,4,KSPK
5.0/F低層H,5.0,低層,H,5395148,11147,484,315,5,KSPK
12.0/F中層H,12.0,中層,H,5582940,11535,484,334,5,KSPK
18.0/F高層H,18.0,高層,H,5740240,11860,484,340,5,KSPK
5.0/F低層J,5.0,低層,J,6403320,10890,588,316,4,KSPK
12.0/F中層J,12.0,中層,J,6623232,11264,588,331,4,KSPK
18.0/F高層J,18.0,高層,J,6806688,11576,588,334,4,KSPK
5.0/F低層K,5.0,低層,K,4602699,10251,449,317,5,KSPK
12.0/F中層K,12.0,中層,K,4781850,10650,449,332,5,KSPK
18.0/F高層K,18.0,高層,K,5364652,11948,449,332,5,KSPK
