,1,10,2,3,4,5,6,7,8,9
6.0,3566494,4587674,5160372,3657922,4557204,4557204,3566494,5184200,3566494,4557204
18.0,3690804,4749996,5340692,3801480,4716202,4716202,3690804,5370316,3690804,4716202
30.0,3813911,4907332,5519080,3963885,4873538,4873538,3813911,5556432,3813911,4873538
