,A,B,C,D,E,F,G,H,J,K
7.0,10253,10173,10207,10252,10411,10332,10283,10253,10441,10503
18.0,10783,10686,10736,10783,10953,10874,10795,10783,11003,11075
29.0,11362,11252,11309,11363,11547,11468,11380,11362,11615,11696
