,1,10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,24,3,4,5,6,7,8,9
5.0,450,410,410,410,600,415,415,440,485,410,410,370,410,410,410,380,490,370,370,375,375,410,410,410
8.0,450,410,410,410,600,415,415,440,485,410,410,370,410,410,410,380,490,370,370,375,375,410,410,410
10.0,450,410,410,410,600,415,415,440,485,410,410,370,410,410,410,380,490,370,370,375,375,410,410,410
