,1,10,13,14,15,18,19,2,23,24,8,9
8.0,381,381,490,381,381,381,381,381,381,381,381,381
18.0,381,381,490,381,381,381,381,381,381,381,381,381
29.0,381,381,490,381,390,381,381,381,381,381,381,381
