,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
4.0/F低層A,4.0,低層,A,6379380,10126,630,277,4,KTST
8.0/F中層A,8.0,中層,A,6604920,10484,630,289,4,KTST
13.0/F高層A,13.0,高層,A,6872670,10909,630,287,4,KTST
4.0/F低層B,4.0,低層,B,5795770,10258,565,334,3,KTST
8.0/F中層B,8.0,中層,B,5998605,10617,565,346,3,KTST
13.0/F高層B,13.0,高層,B,6252855,11067,565,367,3,KTST
4.0/F低層C,4.0,低層,C,6818880,14206,480,139,2,KTST
8.0/F中層C,8.0,中層,C,6749280,14061,480,293,3,KTST
13.0/F高層C,13.0,高層,C,7344480,15301,480,133,2,KTST
4.0/F低層D,4.0,低層,D,4772820,12238,390,316,4,KTST
8.0/F中層D,8.0,中層,D,4952610,12699,390,369,4,KTST
13.0/F高層D,13.0,高層,D,5153460,13214,390,325,4,KTST
4.0/F低層E,4.0,低層,E,4511740,11873,380,365,4,KTST
8.0/F中層E,8.0,中層,E,4580520,12054,380,362,3,KTST
13.0/F高層E,13.0,高層,E,4864000,12800,380,362,4,KTST
4.0/F低層F,4.0,低層,F,6135045,10311,595,288,4,KTST
8.0/F中層F,8.0,中層,F,6351625,10675,595,300,4,KTST
13.0/F高層F,13.0,高層,F,6607475,11105,595,298,4,KTST
