,A,B,C,D,E,F,G,H
6.0,6873300,6821550,5595297,5480193,6731100,6842700,5486733,5147307
16.0,7173900,7123950,5771550,5697648,7030800,7182900,5702880,5388306
25.0,7609500,7734150,5928510,5903658,7315650,7538400,5851338,5709747
