,A,B,C,D,E,F,G,H
10.0,5227872,5965998,4075736,5053140,4888350,5032008,5380848,5449104
20.0,5446408,6036930,4268456,5123113,5334175,5165676,5518018,5542030
30.0,5961832,6299584,4432268,5430659,5576850,5570910,5921960,5941995
