,1,10,2,3,4,5,6,7,8,9
7.0,12823,11702,11566,13782,11884,11751,12823,11566,12823,12020
18.0,14765,12002,11900,14286,12228,12092,14765,11900,14765,12368
29.0,15320,12333,12230,14869,12570,12431,15320,12230,15320,12714
