,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
6.0/F低層A,6.0,低層,A,4554550,10010,455,60,1,NTW
13.0/F中層A,13.0,中層,A,4671030,10266,455,53,1,NTW
20.0/F高層A,20.0,高層,A,4646400,10560,440,44,1,NTW
6.0/F低層B,6.0,低層,B,4554550,10010,455,60,1,NTW
13.0/F中層B,13.0,中層,B,4671030,10266,455,53,1,NTW
20.0/F高層B,20.0,高層,B,4646400,10560,440,44,1,NTW
6.0/F低層C,6.0,低層,C,5548950,9735,570,76,1,NTW
13.0/F中層C,13.0,中層,C,5690880,9984,570,69,1,NTW
20.0/F高層C,20.0,高層,C,5713680,10203,560,60,1,NTW
6.0/F低層D,6.0,低層,D,5548950,9735,570,150,1,NTW
13.0/F中層D,13.0,中層,D,5690880,9984,570,103,1,NTW
20.0/F高層D,20.0,高層,D,5713680,10203,560,91,1,NTW
6.0/F低層E,6.0,低層,E,4863740,9926,490,66,1,NTW
13.0/F中層E,13.0,中層,E,4988200,10180,490,59,1,NTW
20.0/F高層E,20.0,高層,E,5112660,10434,490,52,1,NTW
6.0/F低層F,6.0,低層,F,4992120,10188,490,157,2,NTW
13.0/F中層F,13.0,中層,F,5123930,10457,490,145,2,NTW
20.0/F高層F,20.0,高層,F,5251820,10718,490,128,2,NTW
