,subjFloor,floorLv,unitNo,price,npsf,nfa
3.0/F低層A,3.0,低層,A,5399940,11180,483
4.0/F中層A,4.0,中層,A,5435682,11254,483
6.0/F高層A,6.0,高層,A,5512479,11413,483
3.0/F低層B,3.0,低層,B,5232220,9835,532
4.0/F中層B,4.0,中層,B,5526416,10388,532
6.0/F高層B,6.0,高層,B,5331704,10022,532
3.0/F低層C,3.0,低層,C,6034500,11175,540
4.0/F中層C,4.0,中層,C,6075000,11250,540
6.0/F高層C,6.0,高層,C,5011056,12104,414
3.0/F低層D,3.0,低層,D,6159249,11343,543
4.0/F中層D,4.0,中層,D,6200517,11419,543
6.0/F高層D,6.0,高層,D,5616300,11580,485
3.0/F低層E,3.0,低層,E,6230000,11125,560
4.0/F中層E,4.0,中層,E,6272000,11200,560
6.0/F高層E,6.0,高層,E,6358800,11355,560
3.0/F低層F,3.0,低層,F,6763304,10804,626
4.0/F中層F,4.0,中層,F,6809002,10877,626
6.0/F高層F,6.0,高層,F,6902902,11027,626
3.0/F低層H,3.0,低層,H,5542240,11792,470
4.0/F中層H,4.0,中層,H,5504640,11712,470
6.0/F高層H,6.0,高層,H,5649400,12020,470
3.0/F低層I,3.0,低層,I,4195632,12487,336
4.0/F中層I,4.0,中層,I,4223856,12571,336
6.0/F高層I,6.0,高層,I,4279968,12738,336
