,A,B,C,D,E,F,G,H
6.0,13434,12932,13137,13074,13464,11979,12932,13434
14.0,14024,13722,13717,13631,14047,12584,13722,14024
21.0,14543,14230,14228,14115,14559,14230,14230,14543
