,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
4.0/F低層1,4.0,低層,1,4226037,8607,491,346,3,NSS
11.0/F中層1,11.0,中層,1,4499033,9163,491,261,3,NSS
20.0/F高層1,20.0,高層,1,4632585,9435,491,225,3,NSS
4.0/F低層2,4.0,低層,2,3522750,6710,525,113,1,NSS
11.0/F中層2,11.0,中層,2,3607275,6871,525,106,1,NSS
20.0/F高層2,20.0,高層,2,3715950,7078,525,92,1,NSS
4.0/F低層3,4.0,低層,3,4594275,8751,525,88,1,NSS
11.0/F中層3,11.0,中層,3,4702950,8958,525,81,1,NSS
20.0/F高層3,20.0,高層,3,4842600,9224,525,72,1,NSS
4.0/F低層6,4.0,低層,6,4083820,9035,452,95,1,NSS
11.0/F中層6,11.0,中層,6,4180548,9249,452,88,1,NSS
20.0/F高層6,20.0,高層,6,9678224,10706,904,50,1,NSS
4.0/F低層7,4.0,低層,7,4141840,9004,460,144,1,NSS
11.0/F中層7,11.0,中層,7,4239820,9217,460,134,1,NSS
20.0/F高層7,20.0,高層,7,4365860,9491,460,120,1,NSS
4.0/F低層8,4.0,低層,8,4141840,9004,460,96,1,NSS
11.0/F中層8,11.0,中層,8,4239820,9217,460,89,1,NSS
20.0/F高層8,20.0,高層,8,4365860,9491,460,80,1,NSS
