,A,B,C,D,E,F,G,H
4.0,17160,17098,17069,17143,16334,16457,16303,16754
9.0,17738,16997,16009,17725,16319,16952,16988,17281
14.0,18336,17492,16509,18287,17320,16857,17558,17385
