,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
5.0/F低層A,5.0,低層,A,6314522,14254,443,382,4,NTP
12.0/F中層A,12.0,中層,A,6344203,14321,443,383,4,NTP
21.0/F高層A,21.0,高層,A,6643228,14996,443,325,3,NTP
5.0/F低層B,5.0,低層,B,5231348,14572,359,310,4,NTP
12.0/F中層B,12.0,中層,B,5314995,14805,359,323,4,NTP
21.0/F高層B,21.0,高層,B,5521061,15379,359,328,4,NTP
5.0/F低層C,5.0,低層,C,5316431,14809,359,338,4,NTP
12.0/F中層C,12.0,中層,C,5509214,15346,359,363,3,NTP
21.0/F高層C,21.0,高層,C,5673636,15804,359,338,4,NTP
5.0/F低層D,5.0,低層,D,6638461,13859,479,369,5,NTP
12.0/F中層D,12.0,中層,D,6419353,14297,449,311,4,NTP
21.0/F高層D,21.0,高層,D,6550910,14590,449,324,4,NTP
5.0/F低層E,5.0,低層,E,7879200,13132,600,343,5,NTP
12.0/F中層E,12.0,中層,E,8142000,13570,600,302,4,NTP
21.0/F高層E,21.0,高層,E,9070818,14129,642,359,5,NTP
5.0/F低層F,5.0,低層,F,7319689,13733,533,389,4,NTP
12.0/F中層F,12.0,中層,F,7692789,14433,533,326,3,NTP
21.0/F高層F,21.0,高層,F,7701317,14449,533,331,3,NTP
5.0/F低層G,5.0,低層,G,7306826,13358,547,368,4,NTP
12.0/F中層G,12.0,中層,G,7390578,13866,533,395,4,NTP
21.0/F高層G,21.0,高層,G,7694921,14437,533,388,4,NTP
5.0/F低層H,5.0,低層,H,5594446,13882,403,332,3,NTP
12.0/F中層H,12.0,中層,H,5811540,14385,404,401,3,NTP
21.0/F高層H,21.0,高層,H,6040608,14952,404,348,3,NTP
